lat,lon,rooftop_area_sq_m,SEI_norm,GHI_mean_2024,predicted_GHI_kWh,annual_H_kWh_m2,ada_solar_kWh_yr,ada_solar_kWh_mo
7.211905864759913,125.54406442076792,65.76990107201334,0.0016180662708957,4.962704098360656,4.9627040983604545,1811.3869959015658,17841.619190090954,1486.8015991742461
7.28394202250772,125.37010139327684,45.653930890584256,0.0010211074586774,4.962704098360656,4.9627040983604545,1811.3869959015658,12384.693244234488,1032.057770352874
7.118207953875664,125.33113550836936,146.54894404698237,0.0034785332456997,4.962704098360656,4.9627040983604545,1811.3869959015658,39754.81808210915,3312.901506842429
7.22660723641671,125.4915566507342,92.86749210526392,0.0022329156824271,4.962704098360656,4.9627040983604545,1811.3869959015658,25192.47257901001,2099.3727149175006
7.198903578601364,125.24121449412716,106.04546056913962,0.002039017135176,4.962704098360656,4.9627040983604545,1811.3869959015658,28767.303789019923,2397.2753157516604
7.022254171877378,125.46878527121206,77.67638147486991,0.0017107005177974,4.962704098360656,4.9627040983604545,1811.3869959015658,21071.529616890155,1755.960801407513
6.989963312654428,125.61732082269752,93.6977182187686,0.0019219662750258,5.225479234972678,5.225479234972666,1907.2999207650232,26763.557264049836,2230.2964386708195
7.020592040693964,125.66114848000154,28.87257427236211,0.0007454798737007,4.962704098360656,4.9627040983604545,1811.3869959015658,7832.358978935789,652.6965815779824
7.043612702115508,125.59120062124693,138.0045421636097,0.0035634839494874,4.962704098360656,4.9627040983604545,1811.3869959015658,37436.949845644674,3119.7458204703894
7.290240803176632,125.47469161660378,234.74075833159804,0.0107055742816911,4.962704098360656,4.9627040983604545,1811.3869959015658,63678.90403179735,5306.575335983112
7.256836901939508,125.62888575849432,414.7706796948869,0.0219767567430447,4.962704098360656,4.9627040983604545,1811.3869959015658,112516.21787037044,9376.351489197537
7.371659959852268,125.40228194654452,42.317058526643365,0.0007774889896392,4.962704098360656,4.9627040983604545,1811.3869959015658,11479.488811310299,956.6240676091916
7.047001065391638,125.34538854658535,38.96256597701977,0.0007340340272852,4.962704098360656,4.9627040983604545,1811.3869959015658,10569.504492178505,880.7920410148754
7.227014488676151,125.44678318752725,30.80151418450267,0.0009898193850094,4.962704098360656,4.9627040983604545,1811.3869959015658,8355.628906243372,696.3024088536143
7.194939601915368,125.3291332016455,558.7978808834574,0.0148896303030471,4.962704098360656,4.9627040983604545,1811.3869959015658,151586.95440390232,12632.246200325193
7.168945676962029,125.39331479827857,109.94008691454457,0.0028422620467397,4.962704098360656,4.9627040983604545,1811.3869959015658,29823.811994290416,2485.317666190868
7.401657811037658,125.39958398335082,31.004682570884192,0.0008789504318893,4.962704098360656,4.9627040983604545,1811.3869959015658,8410.743068226304,700.8952556855253
7.268601563930007,125.65707480940576,15.615361577904716,0.0004004228138024,4.962704098360656,4.9627040983604545,1811.3869959015658,4236.030923681989,353.0025769734991
